x0,x1,x2,y
0.2677169041696009,0.7237625726438246,-0.3024695487112869,0.9199978259326776
0.5588505799196513,0.7379798082087419,0.9854970456997177,4.530106153017942
0.7510685891224684,-0.08141430449660741,-0.1640489165157036,-0.5323784420882562
0.7198489219927647,0.38109958350327605,-1.607999548267735,-3.4212131699217423
0.25800381492851066,0.12590138348685184,-1.710145879268747,-4.867166314521531
0.7333651965081613,-0.7125513931469225,0.9233763750345698,1.6073217445878865
0.4550958688202831,0.6846286592502872,-0.19153400625858433,0.690391560855256
0.37379151484759354,1.769590516458026,0.25445671833430783,4.344461113686668
0.11749863631147928,0.6725049969494796,1.564519302246717,5.338703399706746
0.7894566442710904,0.2979105678668316,0.8393294646027877,3.0936714375479224
0.9355723938195608,-0.3344931912580036,0.7115965099522454,2.7924303818740053
0.5314280678420593,-0.8286428511757626,-0.18185595725612577,-2.147873126675192
0.6673276841623581,-0.48515195577975606,0.7200410946669682,2.223436578118651
0.08723377394008058,-0.21423509626571682,2.2930939553388465,6.414487865179901
0.1665602625466578,1.1679120506367424,-0.4886090842402295,0.766286139056906
0.08850286594377588,0.9223375502979787,0.07725387965428014,1.0857407815342932
0.37918945935758264,0.3204947285313249,-1.3840110209157623,-4.258702360906883
0.12137836301477412,-1.8908553080715187,0.1917429097218157,-3.7218672054888855
0.5428766629577557,-1.9384998724950144,1.461458110445427,1.0367735217160716
0.6156647335293383,-0.5990938508765103,1.6640391042887264,4.627984139481853
0.6113647619080494,-0.26848756818688047,-0.2885217109411508,-0.36188357823168554
0.7926846032060099,-0.0427665112922735,-0.04866384658156158,0.528675724729394
0.7208785872163769,-1.0630567801797708,1.9217388885193996,3.4430887443542666
0.7702010838841908,-0.5928368079521247,0.3255706549535657,-0.8307620425832997
0.7447610452457164,1.273214573021384,-0.6675391025725191,0.7204660338065594
0.2411524611375846,-0.5210149785976866,-1.1156648605133,-3.6263604893483086
0.49300391315620395,0.49577172559305815,0.5473988282937227,3.604007267906849
0.3859705413679597,1.4750907908535256,1.032369947989685,6.231283603445941
0.13809044605896836,-0.07307626188596575,-0.13689626301397334,-0.364198489655095
0.03652874423501917,-0.2272662517403683,0.2325170736924503,0.2591178734433705
0.9003033322209804,-0.030795331778763237,1.2686839045177467,4.27551918558911
0.11520634539754726,0.7912539826819084,-1.7667155459555866,-4.549586305777763
0.6705696532010982,-0.8019351429627332,0.05583555920371943,-0.3738872816730224
0.21909231863440093,1.308976601479632,0.5234442567193079,3.7071957538804847
0.11210474604744791,-0.03750551318883483,2.3397751949222005,7.132230023660318
0.4100867770382909,1.3467426451961158,-0.028259068373432422,1.7550072856235177
0.6403919180992653,-0.10004243974055742,-1.6605808101268704,-4.064045003920482
0.3216039465688283,0.1948682422290308,-1.3736214070917143,-2.3125050325520755
0.07133807230290934,0.3577113373744162,-0.8358192423040183,-2.2239772283163184
0.7373512337700222,-0.4498458014672529,0.4871484408913228,1.6462438712452687
0.8327740867298065,0.023333635304064904,0.0437057748975606,0.31985411748675796
0.2248460015203988,0.42985321589907527,-0.8197932006947697,-2.303264460550627
0.9042950481527052,-1.142441531382809,-0.19977863918877678,-1.8832148423595518
0.838423299270924,-0.1629568242703424,-0.1810814216521843,-0.8979475699169869
0.27996409754186025,-0.2998747801610477,-0.9326925045615975,-4.183869771408552
0.44823217942274207,-0.640028137007931,0.9541327236399837,2.625713026266799
0.22737074933242263,0.7725734157333549,0.584113997151039,3.792514160009918
0.70014622619975,0.2972137805712621,0.35986138698444275,1.6177852386183544
0.40851862415268503,0.43774020320229245,-0.19066113324964,-0.1279073829901226
0.2967779606706339,0.3906362861598747,0.8024685647483547,2.7338729593861526
0.4050565313821587,0.6738152477467566,-0.5289932790816303,-0.02375193661762029
0.5650995504239956,0.4248744209706086,0.023287515186463912,0.7687694255518567
0.11029460265264757,0.06135747420822614,0.060103989342565216,-0.7011701622302882
0.945025055457587,-1.1491677312550466,-0.5172865313145081,-2.8802553445462276
0.39399235753611206,1.1924329674053837,-0.16866430302022697,2.6336560022840843
0.9083634501213298,1.0887389782336612,0.8864165273661181,5.142200970207353
0.5689556497450072,0.42747574147758033,-0.7539852868593094,-1.5440380859144498
0.10054886994366397,0.10743698767783222,-0.5567777637684003,-0.7200719939308147
0.5118165255911823,-0.8983974482414269,0.993784463099846,1.4877910441914672
0.8907019053170461,-1.5909186322358198,0.8182865711288625,0.17083585571817264
0.9892951199119224,-0.655283834205939,-0.2212171859698855,-1.0339754840942679
0.1213237429716798,1.0346232566188645,-1.2182941767133273,-2.24798322824915
0.4931772582789473,-0.4446274768064411,-0.33405318000093,-1.6772428976123694
0.16134835232227218,-0.616255341415537,-0.5187810142055016,-2.656570514120343
0.07533923058985026,-0.14366502601595071,-1.7570352780925802,-6.028222309398169
0.27040001081975984,0.7778769742266373,-1.3103250674856233,-3.1252376369171735
0.586005691198269,-2.0936319111358968,0.14615311787379667,-3.362264965060948
0.8686854522161193,2.1730031766224993,-0.5292633957804727,2.3777029186778313
0.1793133246551759,-0.8197420068567088,-2.084667391903584,-8.904184695080628
0.695943985886282,0.8272919895723512,-0.760681908358828,-0.9869787062667443
0.1586244254714002,0.47583822135854587,0.20059673082422752,0.7642448826199593
0.16736998507304923,0.06711989505565602,1.1152252205437476,2.983022216160361
0.6967995843692022,-1.4240003580836884,0.0482320989273302,-2.523300202431144
0.0626059740175301,-2.279227119380352,-0.7498149034730149,-6.89075351580261
0.20142215605625635,-0.3756702196817508,0.12069528876454903,-0.29231486246297994
0.007339286936484668,-0.5823976916717386,1.348436533379832,1.635190843377597
0.584857147922249,-0.15681476596208974,0.3412393420532953,2.0087590268211497
0.1976288648814316,-2.126640167804054,-1.0032249703313625,-8.164977195153867
0.9236042771526959,1.5838596424514746,0.7181836171741977,5.465702001389558
0.4092940516001021,0.38998059584179107,2.151909719668864,6.88270437656183
0.3881369651190264,1.1391114035261842,0.785312576266745,4.323102128596714
0.7143935871465141,-0.8144475642612702,0.3083720052629397,0.09193816046896497
0.2570877870226712,-1.782074648504398,2.0429953904893683,2.8002148757231864
0.0023465266128424034,0.23865707812245499,0.060662333345012684,0.49784749356568353
0.35758924136678594,-0.968047357506099,0.9975673209412036,2.0175902615569288
0.19034777923380497,-0.5125639076884435,0.14965817914675605,-1.8616352493222643
0.8241096576052952,-0.5731097233251469,0.018050914764346872,-0.46405125970351585
0.6725993505258445,-0.04912094349696942,1.3343660659104473,5.155300669105166
0.15281074927992977,-0.10691882061691078,1.3270088281737333,4.544901545431867
0.8960562552053567,0.2837173789832595,-0.9734134588001305,-2.254148188913927
0.2140455570321148,0.6402724021161695,-0.7661508130353357,-0.2799054872983612
0.9308026197858863,-0.6525530537327643,0.6012821818043202,1.5865354448060731
0.28652195721100593,-0.0979238536325271,-0.9391693145032654,-3.074311925371629
0.6920685499436577,0.3918565883365703,-0.02325440980616155,1.1831095816282815
0.09953307156779445,0.5673611484776729,-1.0695649589063079,-1.7144809462716508
0.6026011108210693,-2.1938615928903746,1.1259188245698486,-0.8657746215908904
0.021385336249596376,-0.2171398675429797,-1.7530323671576409,-6.138729914301889
0.09182051359217391,-0.28886307652595733,1.6837295084235866,3.6463909706340156
0.8163495561731651,0.14800948278268672,0.6682339430666335,2.2553494556841565
0.4756426681258361,-0.17318971540357608,0.7519590280961796,2.544747017644365
0.19455288073433896,-0.8240613413414006,-1.4020996283069007,-5.723194541423473
0.016938678648174443,-0.1662496724906317,-0.5449415637514308,-2.7486065142198925
0.24094996501225174,0.3144887028153768,1.4445772288565504,5.089199582452788
0.6821352019215025,-0.18867129198161406,0.653054692185376,2.393293486016377
0.3798987944132096,0.39286250576762316,-2.1776886421820003,-6.285610891560789
0.3629315032790933,1.6284056375962432,0.4275718263734053,5.262960675076555
0.8026061115102923,1.1345174482437,0.6206548401112463,4.425413860276915
0.8803738835108901,0.5542874730073689,-2.399951369316467,-5.3160381917233615
0.07202316744539461,-0.14581514005047588,-0.910121965763268,-2.6557933652821797
0.7354352867497773,0.6729417215597073,-0.10935491697619586,2.150491797873424
0.015092674353991975,1.1018055720677875,-1.9185901530265754,-3.043844866017919
0.7629690132411524,-0.7098633634557231,0.3979190600197279,-0.3169512945655084
0.9928671990255401,-1.909221007177299,-0.5598393884600575,-4.27593850284657
0.0196535658048137,0.3745173330440652,0.6946863933575415,2.439411551958621
0.06810375516602563,0.5879392528605073,0.8454249805352851,3.09869938054169
0.6168000979156006,-0.15490886435891713,-0.5677729615401707,-1.2484378046180034
0.5073522001284237,0.8355751409072596,1.0456655937639292,4.7064510248910585
0.8790959487295241,-0.589127810470713,0.06094777321876682,-0.8770989540529663
0.6334663945523912,-0.671200437801047,0.12771040519026564,-0.2379969693332908
0.9106663964027527,0.5277064654522781,1.5907084994083467,6.672380193038792
0.05955251504047565,-0.4139845824354984,-0.1417371311097081,-1.9240358616203606
0.39116091334828385,-0.3555231726015281,-0.8111810960011105,-3.270610979970692
0.5935491784356325,-0.32800431272876596,0.9853382147786522,3.0492628927309586
0.37725402762809845,0.9868618756309556,0.5953253489176005,3.728594083145495
0.8413683453414867,-0.7764374976858411,-0.4211133420453262,-1.9559482529109085
0.5400447637922502,-2.1086000032899364,1.0443855963828381,-1.606606248753733
0.02198314880865282,-0.9430728698667344,-1.2069510583618381,-6.353784124679583
0.4904301262695683,-0.005765316493848924,0.06059425418136592,0.4776405145959556
0.2100109716609705,0.012787120120575987,0.2516413879000057,1.2895797423203132
0.2666444262822746,1.7326058404136193,-1.206454921928779,-0.1968566790370197
0.43508966852990816,-0.922079263180108,1.448803534384257,2.3167322200157052
0.2947188997465858,1.5620483496191848,-0.8246554410691761,1.1081333137868608
0.25314692953384743,-1.636486347581665,0.561721095781196,-0.5447977128476367
0.45235977222779256,-0.42166039701805264,-0.7543266173020449,-3.2560066233016243
0.9939295565494831,1.5185788710687582,-0.7642502821940156,1.5097859502791322
0.06576170506519308,-1.2415129945612844,0.20072748396924317,-1.8824345779502751
0.630191626135432,1.0204666943593816,-1.220720814392714,-2.500050021772516
0.36448668755012026,-0.579207032163712,-2.3578644688514294,-8.24351061362117
0.44040855567956805,0.42397883898631755,0.34183991653821394,2.5888318662984426
0.5733529847151094,-1.1737599338588016,-0.029612267178660865,-1.801697485299521
0.820566771142407,0.35029485156227225,0.3545673953596879,2.2603287042072298
0.5139367145822019,1.288104533718393,-1.517966634631884,-1.058827989045519
0.1898678705273712,1.2893325862070686,-0.06760683523215114,2.5131291582991393
0.7109139765931862,-0.3454638498383541,-0.5232308750898238,-1.2199362221010823
0.03360845818903735,0.7942543106255094,-0.49334060941174573,-0.696381869644931
0.6434603807583102,1.2976958530460623,0.9209254268064219,5.582544966521198
0.20051607451199716,-1.7717709626504712,-0.564990781428083,-5.8251722779266295
0.08421338698712133,-0.7184295810138961,1.4328429884828555,2.4127923259956985
0.9362804581652463,0.23946421808831922,1.0894536473498269,3.924589339789444
0.7210033815014587,-1.0556115951835308,0.44954058553098536,0.36456153115560896
0.4264759763382012,-0.670104381219575,-1.3564034714084265,-5.72890833618866
0.5357010245548208,2.362032296810365,0.9499483018816841,8.767567075543852
0.6409774021828814,-0.9947572954295638,2.907750219084411,7.272685472904175
0.7068870875981671,-0.676126877964891,0.5350381226391835,1.1873049504823363
0.9770834149165715,0.9057870459601526,0.5761981535028694,3.813365498615797
0.0711083207636396,0.940425430584326,0.48669429955684185,1.917836767599671
0.9773293106134135,-0.9822883340373298,-0.7225273010619974,-3.227671371988373
0.9987790271525026,0.33493706948743457,1.0351470078229659,5.463505106405264
0.24798416030611903,-1.4768184392902999,-1.5771068342276895,-7.251894509785258
0.8601754533552409,1.122447454708024,0.507098636541252,3.631380744338974
0.48369692207991644,-0.9022315663765679,0.2781524669539555,-0.27417064669093355
0.2902772590296473,-0.023905183846651246,-0.7271711721375916,-2.486414067488367
0.02888080989578734,0.6155259512453934,0.7159603925516614,2.3092605188956545
0.612500043268634,0.47873563240580247,0.039896241286583235,1.231711824765259
0.8701320496513396,-1.459116795865392,-0.1421074944781318,-2.8442113405095517
0.5624159453811578,-2.4430474147267085,0.30552085999667505,-3.069860484973125
0.8318316238748382,1.2198410520571998,0.32989593562560465,3.2978172429682817
0.37881747694089807,-1.5160757182416522,-1.4681062411125156,-7.351101182651721
0.15131850725193885,0.44480991375578666,0.8177987320221798,3.8140000138292494
0.2391349783818567,-0.6560959275928425,-0.08709026884568602,-1.9471544864742627
0.07673740033307863,2.0209580759621666,-0.44652242293328415,2.192260459873065
0.21134963384169914,0.10393585135457463,-0.4700283257023652,-0.9799398362870223
0.9532725027611747,0.05367507006149749,-0.1023208034250902,0.007859229985164862
0.7373680075994288,-0.7275050610645926,2.142131899224369,5.244766539411473
0.49244909521382096,0.91703755126128,1.313865053406086,6.7051847678864505
0.5708556570483416,-0.5978811565969252,0.5492662571094772,0.4934019755169252
0.632122658357351,-1.2267297702992837,-0.05409681279640364,-1.8218804658198162
0.296034651899337,0.8885834019943504,-1.328880191609199,-2.2521584152075427
0.8446526663150472,-0.5105756656943526,1.2938265562299531,3.6483979896169045
0.43840500773868185,0.16691073823482408,-0.8483793455903008,-1.8637239576660403
0.06711589020890729,-0.07962876278422891,0.1413366349179485,-0.2926634738792335
0.25630680125615746,-1.2822371403162771,0.7389007277887337,0.2554472599071194
0.8480114287660858,-0.1731898959020781,0.1079080074192034,1.1869642650527623
0.06675023774692013,0.11050273004818535,-1.0273367758827152,-2.620904276375903
0.05478060031381349,1.8097245230812034,-1.6157888970553334,-0.7365966520690961
0.5486933387735882,-0.5760488401412381,-1.4472565499311076,-5.3087038263127795
0.9799436391666705,-0.9382460339686866,-1.0790361938046877,-4.206448210475025
0.9006792822890737,0.4995745746333465,0.4114421831633398,3.5403790462801386
0.8194939544940313,0.298492326710602,0.39539479092680047,2.269864105768583
0.44635368278929044,0.9364254302042604,-0.7426773065928257,-0.1413717267532028
0.07324982991799056,1.2199206254967145,-0.12121784069883895,2.695727173175926
0.8152697590710022,0.34096413638987955,-0.3244511988871765,0.2555367202387887
0.7282496197171086,-0.3834740164028192,0.572222268237259,0.6957326380370314
0.7266118526093951,-1.3692954268050108,-0.9887485770531697,-4.543803805214511
0.9707633746682491,2.8226061092776815,-0.044179431023486856,6.6255549015273605
0.873762812527414,-1.0144938843223763,0.5870354848216026,0.8826396192825847
0.46850041694824973,-1.0257310815386609,-0.4039440566149891,-2.9633694870055316
0.09439802413102316,1.6838800727316379,1.1141831516563807,7.096370997964198
0.31554733827883996,-1.1015630855522247,0.6618249934638474,-0.14650292505529994
0.9167568199021033,-2.174951484236105,-0.870630737123073,-6.209826554879431
0.09689868671089541,-1.6470430700035623,1.4653582132117566,0.608033885595207
0.2501245331424885,-1.0846098656841705,-0.19990904664449516,-3.0554308308277305
0.5454740559883435,-0.4777962411108216,-0.6800109379963792,-2.3516251152163385
